1.203653
1.507330
1.150189
1.167405
1.151215
1.202991
1.246428
1.534521
1.217631
1.117727
1.182974
1.125619
1.696283
1.129598
1.165693
1.134261
1.223759
1.459800
1.210855
1.202333
1.140234
1.117323
1.165943
1.128228
1.209607
1.118442
1.210903
1.243591
1.138497
1.132791
1.235473
1.163022
1.161583
1.167367
1.146637
1.242815
1.184501
1.146156
1.340080
1.399211
1.456794
1.197554
1.199298
1.139053
1.175403
1.149515
1.160480
1.198388
1.158272
1.184062
1.251488
1.165486
1.155094
1.162604
1.171452
1.202350
1.241282
1.157118
1.135690
1.193367
1.172402
1.141763
1.304565
1.178218
1.127402
1.208633
1.170258
1.140981
1.120613
1.153910
1.248651
1.194066
1.122415
1.099075
1.207548
1.138463
1.128583
1.210936
1.475674
1.199947
1.189456
1.133937
1.128236
1.130957
1.154715
1.144472
1.275071
1.243037
1.195974
1.128452
1.110007
1.139094
1.131734
1.159685
1.181183
1.265656
1.143487
1.150662
1.668589
1.169405
