0.052656
0.034976
0.052400
0.032410
0.034913
0.039873
0.036353
0.047411
0.040356
0.038866
0.080676
0.044535
0.092672
0.036465
0.034399
0.038087
0.077374
0.041364
0.040482
0.035167
0.036931
0.075202
0.043126
0.040052
0.032387
0.047620
0.036462
0.034405
0.036548
0.044600
0.035799
0.037883
0.042879
0.038619
0.045413
0.043223
0.034491
0.036372
0.033485
0.044458
0.036228
0.077704
0.049659
0.047094
0.038012
0.037366
0.038963
0.041367
0.032824
0.036414
0.050224
0.042944
0.040189
0.046862
0.046344
0.045871
0.079115
0.064323
0.036193
0.035962
0.039704
0.161284
0.037203
0.037917
0.048340
0.040461
0.044159
0.037775
0.045192
0.077695
0.039545
0.042375
0.044580
0.039326
0.046740
0.054518
0.037162
0.034924
0.037539
0.037246
0.036269
0.061437
0.039537
0.035290
0.034640
0.036482
0.037503
0.035808
0.045759
0.035370
0.084770
0.038624
0.120688
0.039470
0.033727
0.075982
0.036885
0.050550
0.035222
0.096849
